day,time,humidity,pressure,temperature,weather_description,wind_direction,wind_speed
1338,23:00:00,38.0,1014.0,304.33,thunderstorm,280.0,2.0
1339,00:00:00,45.0,1013.0,300.27,sky is clear,320.0,2.0
1339,01:00:00,54.0,1014.0,298.51,sky is clear,350.0,1.0
1339,02:00:00,64.0,1014.0,297.48,sky is clear,327.0,1.0
1339,03:00:00,57.0,1015.0,296.68,broken clouds,327.0,1.0
1339,04:00:00,60.0,1015.0,295.8,mist,327.0,1.0
1339,05:00:00,60.0,1014.0,294.68,mist,358.0,1.0
1339,06:00:00,73.0,1014.0,294.03,mist,358.0,1.0
1339,07:00:00,73.0,1014.0,293.56,mist,358.0,1.0
1339,08:00:00,82.0,1014.0,292.85,mist,21.0,1.0
1339,09:00:00,88.0,1014.0,292.69,mist,21.0,1.0
1339,10:00:00,88.0,1014.0,292.62,mist,21.0,1.0
1339,11:00:00,88.0,1015.0,292.09,sky is clear,57.0,1.0
1339,12:00:00,77.0,1015.0,293.83,mist,57.0,1.0
1339,13:00:00,69.0,1016.0,296.14,sky is clear,0.0,1.0
1339,14:00:00,65.0,1019.0,297.591186916,sky is clear,29.0,1.0
1339,15:00:00,54.0,1015.0,300.07,sky is clear,90.0,2.0
1339,16:00:00,51.0,1015.0,302.02,sky is clear,0.0,2.0
1339,17:00:00,43.0,1015.0,304.09,sky is clear,197.0,1.0
1339,18:00:00,42.0,1014.0,304.317686505,sky is clear,213.0,1.0
1339,19:00:00,38.0,1014.0,305.24,sky is clear,280.0,3.0
1339,20:00:00,38.0,1013.0,304.93,sky is clear,40.0,3.0
1339,21:00:00,31.0,1012.0,305.13,light rain,0.0,2.0
1339,22:00:00,32.0,1012.0,305.144748804,light rain,67.0,1.0
1339,23:00:00,38.0,1013.0,305.2,light rain,320.0,1.0
1340,00:00:00,35.0,1013.0,302.94,sky is clear,340.0,2.0
1340,01:00:00,51.0,1013.0,299.77,few clouds,140.0,1.0
1340,02:00:00,61.0,1014.0,298.44,few clouds,68.0,2.0
1340,03:00:00,64.0,1015.0,297.57,sky is clear,60.0,1.0
1340,04:00:00,73.0,1015.0,296.57,proximity thunderstorm,40.0,1.0
1340,05:00:00,64.0,1015.0,295.34,thunderstorm,90.0,3.0
1340,06:00:00,78.0,1015.0,294.97,light intensity drizzle,73.0,1.0
1340,07:00:00,82.0,1015.0,294.47,sky is clear,73.0,1.0
1340,08:00:00,82.0,1015.0,293.82,sky is clear,76.0,1.0
1340,09:00:00,82.0,1015.0,293.81,sky is clear,76.0,1.0
1340,10:00:00,88.0,1015.0,293.41,sky is clear,10.0,1.0
1340,11:00:00,88.0,1016.0,293.63,sky is clear,30.0,2.0
1340,12:00:00,78.0,1016.0,295.25,sky is clear,40.0,2.0
1340,13:00:00,69.0,1017.0,296.53,sky is clear,60.0,3.0
1340,14:00:00,67.0,1020.0,297.667538446,sky is clear,69.0,3.0
1340,15:00:00,58.0,1017.0,301.28,sky is clear,0.0,1.0
1340,16:00:00,48.0,1017.0,303.07,sky is clear,0.0,2.0
1340,17:00:00,43.0,1017.0,305.08,scattered clouds,0.0,2.0
1340,18:00:00,41.0,1016.0,305.203141711,scattered clouds,34.0,2.0
1340,19:00:00,35.0,1015.0,305.69,scattered clouds,170.0,4.0
1340,20:00:00,40.0,1015.0,304.08,thunderstorm,180.0,4.0
1340,21:00:00,51.0,1015.0,299.25,light rain,210.0,5.0
1340,22:00:00,55.0,1015.0,299.040799932,scattered clouds,189.0,4.0
1340,23:00:00,73.0,1016.0,298.25,light rain,113.0,1.0
1341,00:00:00,61.0,1016.0,297.61,sky is clear,150.0,2.0
1341,01:00:00,69.0,1017.0,296.36,sky is clear,10.0,1.0
1341,02:00:00,69.0,1017.0,295.75,sky is clear,60.0,3.0
1341,03:00:00,73.0,1018.0,295.62,sky is clear,40.0,2.0
1341,04:00:00,69.0,1018.0,295.52,sky is clear,90.0,2.0
1341,05:00:00,73.0,1017.0,294.65,few clouds,200.0,2.0
1341,06:00:00,73.0,1017.0,294.52,sky is clear,230.0,1.0
1341,07:00:00,78.0,1017.0,293.97,few clouds,117.0,1.0
1341,08:00:00,88.0,1017.0,293.42,heavy intensity rain,226.0,0.0
1341,09:00:00,93.0,1018.0,293.06,mist,226.0,0.0
1341,10:00:00,93.0,1018.0,292.73,mist,226.0,0.0
1341,11:00:00,88.0,1018.0,292.86,mist,75.0,1.0
1341,12:00:00,83.0,1019.0,293.85,fog,75.0,1.0
1341,13:00:00,73.0,1019.0,295.76,sky is clear,10.0,1.0
1341,14:00:00,74.0,1022.0,296.611447639,few clouds,38.0,1.0
1341,15:00:00,57.0,1019.0,299.13,sky is clear,170.0,2.0
1341,16:00:00,54.0,1019.0,301.41,few clouds,40.0,1.0
1341,17:00:00,51.0,1019.0,302.37,few clouds,0.0,1.0
1341,18:00:00,49.0,1018.0,302.579241449,few clouds,0.0,1.0
1341,19:00:00,45.0,1017.0,303.34,thunderstorm with light rain,0.0,3.0
1341,20:00:00,43.0,1017.0,300.55,proximity thunderstorm,210.0,5.0
1341,21:00:00,40.0,1016.0,299.26,thunderstorm with light rain,212.0,2.0
1341,22:00:00,43.0,1016.0,299.425822871,light rain,242.0,2.0
1341,23:00:00,58.0,1016.0,300.02,thunderstorm with light rain,350.0,3.0
1342,00:00:00,61.0,1017.0,299.75,sky is clear,330.0,1.0
1342,01:00:00,65.0,1018.0,297.59,proximity thunderstorm,0.0,2.0
1342,02:00:00,65.0,1018.0,297.05,light rain,230.0,3.0
1342,03:00:00,69.0,1019.0,296.01,few clouds,130.0,2.0
1342,04:00:00,78.0,1019.0,295.66,sky is clear,172.0,1.0
1342,05:00:00,83.0,1018.0,295.18,mist,169.0,1.0
1342,06:00:00,100.0,1018.0,294.37,mist,169.0,1.0
1342,07:00:00,83.0,1018.0,294.08,mist,169.0,1.0
1342,08:00:00,88.0,1018.0,293.82,mist,138.0,1.0
1342,09:00:00,94.0,1018.0,293.39,mist,138.0,1.0
1342,10:00:00,93.0,1018.0,293.03,mist,138.0,1.0
1342,11:00:00,93.0,1018.0,292.31,fog,167.0,1.0
1342,12:00:00,83.0,1018.0,294.4,mist,167.0,1.0
1342,13:00:00,73.0,1019.0,296.47,sky is clear,167.0,1.0
1342,14:00:00,69.0,1019.0,298.88,light rain,130.0,1.0
1342,15:00:00,58.0,1019.0,300.99,sky is clear,180.0,2.0
1342,16:00:00,43.0,1018.0,302.82,scattered clouds,270.0,3.0
1342,17:00:00,35.0,1018.0,303.56,scattered clouds,250.0,3.0
1342,18:00:00,33.0,1017.0,304.37,scattered clouds,180.0,5.0
1342,19:00:00,38.0,1017.0,305.16,scattered clouds,0.0,2.0
1342,20:00:00,36.0,1016.0,305.45,few clouds,245.0,2.0
1342,21:00:00,31.0,1016.0,305.22,sky is clear,240.0,3.0
1342,22:00:00,33.0,1015.0,305.21,scattered clouds,0.0,2.0
1342,23:00:00,35.0,1015.0,304.47,scattered clouds,210.0,3.0
1343,00:00:00,40.0,1015.0,303.29,broken clouds,200.0,2.0
1343,01:00:00,51.0,1016.0,300.85,few clouds,222.0,2.0
1343,02:00:00,65.0,1017.0,298.83,sky is clear,202.0,1.0
1343,03:00:00,73.0,1017.0,297.6,sky is clear,202.0,1.0
1343,04:00:00,73.0,1017.0,297.02,few clouds,202.0,1.0
1343,05:00:00,78.0,1017.0,296.17,sky is clear,192.0,1.0
1343,06:00:00,83.0,1017.0,295.72,few clouds,192.0,1.0
1343,07:00:00,88.0,1016.0,295.23,sky is clear,20.0,1.0
1343,08:00:00,83.0,1016.0,295.01,sky is clear,195.0,2.0
1343,09:00:00,83.0,1016.0,294.63,sky is clear,195.0,2.0
1343,10:00:00,83.0,1016.0,294.5,sky is clear,195.0,2.0
1343,11:00:00,88.0,1016.0,294.18,sky is clear,40.0,1.0
1343,12:00:00,78.0,1016.0,295.49,sky is clear,234.0,3.0
1343,13:00:00,65.0,1017.0,298.45,few clouds,200.0,3.0
1343,14:00:00,65.0,1017.0,300.1,few clouds,180.0,2.0
1343,15:00:00,58.0,1017.0,301.37,sky is clear,232.0,3.0
1343,16:00:00,54.0,1016.0,302.34,few clouds,220.0,3.0
1343,17:00:00,62.0,1016.0,302.49,scattered clouds,220.0,3.0
1343,18:00:00,48.0,1015.0,303.99,scattered clouds,220.0,5.0
1343,19:00:00,51.0,1014.0,302.55,proximity thunderstorm,230.0,4.0
1343,20:00:00,48.0,1014.0,301.87,few clouds,250.0,4.0
1343,21:00:00,51.0,1013.0,302.74,sky is clear,250.0,4.0
1343,22:00:00,48.0,1013.0,302.67,scattered clouds,210.0,5.0
1343,23:00:00,51.0,1013.0,302.07,few clouds,210.0,4.0
1344,00:00:00,54.0,1013.0,300.61,thunderstorm,200.0,2.0
1344,01:00:00,61.0,1014.0,298.45,moderate rain,210.0,2.0
1344,02:00:00,73.0,1015.0,296.72,haze,250.0,5.0
1344,03:00:00,69.0,1014.0,295.48,haze,230.0,3.0
1344,04:00:00,78.0,1015.0,295.13,mist,239.0,3.0
1344,05:00:00,88.0,1014.0,294.73,mist,230.0,2.0
1344,06:00:00,88.0,1014.0,294.55,light rain,250.0,1.0
1344,07:00:00,88.0,1013.0,294.49,light rain,210.0,2.0
1344,08:00:00,100.0,1013.0,294.49,mist,236.0,3.0
1344,09:00:00,94.0,1013.0,294.3,mist,170.0,2.0
1344,10:00:00,94.0,1013.0,294.3,mist,236.0,3.0
1344,11:00:00,94.0,1013.0,294.2,fog,220.0,1.0
1344,12:00:00,88.0,1013.0,294.59,fog,190.0,2.0
1344,13:00:00,94.0,1014.0,295.29,mist,210.0,2.0
1344,14:00:00,88.0,1014.0,296.01,mist,220.0,3.0
1344,15:00:00,88.0,1014.0,296.24,moderate rain,230.0,4.0
1344,16:00:00,88.0,1014.0,296.79,drizzle,210.0,2.0
1344,17:00:00,73.0,1013.0,297.9,light intensity drizzle,260.0,3.0
1344,18:00:00,69.0,1013.0,298.97,broken clouds,210.0,3.0
1344,19:00:00,61.0,1012.0,300.07,light rain,220.0,4.0
1344,20:00:00,61.0,1012.0,299.69,broken clouds,210.0,3.0
1344,21:00:00,69.0,1012.0,299.47,moderate rain,230.0,1.0
1344,22:00:00,61.0,1011.0,299.78,sky is clear,250.0,4.0
1344,23:00:00,83.0,1012.0,299.49,mist,290.0,5.0
1345,00:00:00,83.0,1013.0,297.76,mist,320.0,8.0
1345,01:00:00,78.0,1012.0,297.02,few clouds,70.0,1.0
1345,02:00:00,88.0,1012.0,295.77,mist,235.0,1.0
1345,03:00:00,94.0,1013.0,295.7,sky is clear,235.0,1.0
1345,04:00:00,94.0,1013.0,295.66,light rain,235.0,1.0
1345,05:00:00,83.0,1013.0,295.47,mist,174.0,1.0
1345,06:00:00,88.0,1013.0,294.88,mist,174.0,1.0
1345,07:00:00,88.0,1013.0,294.3,mist,174.0,1.0
1345,08:00:00,88.0,1012.0,294.17,mist,186.0,2.0
1345,09:00:00,88.0,1012.0,294.09,fog,186.0,2.0
1345,10:00:00,94.0,1012.0,293.55,fog,186.0,2.0
1345,11:00:00,88.0,1012.0,293.76,fog,186.0,2.0
1345,12:00:00,88.0,1012.0,294.83,mist,340.0,1.0
1345,13:00:00,83.0,1012.0,296.01,sky is clear,186.0,2.0
1345,14:00:00,78.0,1012.0,297.11,sky is clear,317.0,1.0
1345,15:00:00,74.0,1012.0,298.09,scattered clouds,360.0,1.0
1345,16:00:00,69.0,1012.0,298.5,few clouds,340.0,1.0
1345,17:00:00,74.0,1011.0,298.9,few clouds,330.0,1.0
1345,18:00:00,69.0,1011.0,299.53,scattered clouds,96.0,2.0
1345,19:00:00,69.0,1010.0,299.5,few clouds,96.0,2.0
1345,20:00:00,88.0,1010.0,299.58,moderate rain,110.0,5.0
1345,21:00:00,65.0,1009.0,298.85,light rain,170.0,4.0
1345,22:00:00,65.0,1009.0,298.74,heavy intensity rain,160.0,3.0
1345,23:00:00,74.0,1008.0,298.34,light rain,150.0,2.0
1346,00:00:00,74.0,1008.0,297.02,thunderstorm with light rain,86.0,2.0
1346,01:00:00,88.0,1009.0,296.36,mist,340.0,2.0
1346,02:00:00,94.0,1009.0,295.45,drizzle,330.0,1.0
1346,03:00:00,94.0,1009.0,295.14,overcast clouds,93.0,1.0
1346,04:00:00,94.0,1009.0,294.75,heavy intensity rain,93.0,1.0
1346,05:00:00,94.0,1009.0,294.59,fog,297.0,1.0
1346,06:00:00,94.0,1009.0,294.08,mist,297.0,1.0
1346,07:00:00,94.0,1008.0,293.98,fog,297.0,1.0
1346,08:00:00,94.0,1008.0,293.98,fog,330.0,4.0
1346,09:00:00,88.0,1008.0,294.17,fog,325.0,3.0
1346,10:00:00,88.0,1008.0,293.7,mist,325.0,3.0
1346,11:00:00,94.0,1008.0,292.73,mist,313.0,3.0
1346,12:00:00,88.0,1009.0,293.4,mist,320.0,2.0
1346,13:00:00,73.0,1009.0,295.35,sky is clear,320.0,2.0
1346,14:00:00,69.0,1010.0,296.79,sky is clear,330.0,2.0
1346,15:00:00,54.0,1010.0,299.28,sky is clear,310.0,5.0
1346,16:00:00,48.0,1010.0,301.16,sky is clear,0.0,2.0
1346,17:00:00,48.0,1010.0,302.14,sky is clear,310.0,5.0
1346,18:00:00,40.0,1009.0,303.23,sky is clear,280.0,4.0
1346,19:00:00,38.0,1009.0,304.17,sky is clear,320.0,6.0
1346,20:00:00,38.0,1008.0,304.55,few clouds,270.0,5.0
1346,21:00:00,33.0,1008.0,304.2,few clouds,290.0,5.0
1346,22:00:00,33.0,1008.0,304.35,sky is clear,320.0,5.0
1346,23:00:00,40.0,1008.0,303.51,few clouds,290.0,4.0
1347,00:00:00,42.0,1009.0,302.09,sky is clear,280.0,2.0
1347,01:00:00,39.0,1009.0,299.76,sky is clear,300.0,2.0
1347,02:00:00,53.0,1010.0,297.9,sky is clear,320.0,2.0
1347,03:00:00,68.0,1011.0,296.25,sky is clear,313.0,2.0
1347,04:00:00,56.0,1012.0,295.03,sky is clear,313.0,2.0
1347,05:00:00,64.0,1012.0,293.04,sky is clear,346.0,2.0
1347,06:00:00,64.0,1012.0,292.42,sky is clear,346.0,2.0
1347,07:00:00,72.0,1012.0,291.03,sky is clear,320.0,2.0
1347,08:00:00,63.0,1012.0,290.68,sky is clear,330.0,2.0
1347,09:00:00,63.0,1013.0,289.88,sky is clear,349.0,2.0
1347,10:00:00,77.0,1014.0,289.67,sky is clear,340.0,3.0
1347,11:00:00,39.0,1008.0,289.45,sky is clear,320.0,2.0
1347,12:00:00,91.0,1014.0,289.62,sky is clear,350.0,2.0
1347,13:00:00,59.0,1014.0,291.45,sky is clear,300.0,2.0
1347,14:00:00,49.0,1014.0,293.84,sky is clear,330.0,2.0
1347,15:00:00,43.0,1014.0,295.14,sky is clear,360.0,4.0
1347,16:00:00,41.0,1014.0,296.63,sky is clear,320.0,4.0
1347,17:00:00,36.0,1013.0,297.95,sky is clear,340.0,2.0
1347,18:00:00,34.0,1013.0,299.04,sky is clear,310.0,2.0
1347,19:00:00,35.0,1012.0,300.14,sky is clear,349.0,3.0
1347,20:00:00,30.0,1012.0,300.33,sky is clear,290.0,4.0
1347,21:00:00,28.0,1011.0,301.07,sky is clear,320.0,5.0
1347,22:00:00,27.0,1011.0,300.33,sky is clear,308.0,2.0
1347,23:00:00,30.0,1012.0,299.21,sky is clear,330.0,4.0
1348,00:00:00,31.0,1012.0,297.54,sky is clear,340.0,4.0
1348,01:00:00,27.0,1013.0,295.48,sky is clear,336.0,2.0
1348,02:00:00,36.0,1013.0,294.23,few clouds,349.0,3.0
1348,03:00:00,36.0,1013.0,293.53,few clouds,349.0,3.0
1348,04:00:00,40.0,1015.0,292.76,few clouds,349.0,3.0
1348,05:00:00,36.0,1013.0,292.17,scattered clouds,1.0,2.0
1348,06:00:00,36.0,1013.0,291.47,scattered clouds,1.0,2.0
1348,07:00:00,36.0,1013.0,291.06,scattered clouds,1.0,2.0
1348,08:00:00,36.0,1013.0,291.08,sky is clear,350.0,1.0
1348,09:00:00,36.0,1013.0,290.73,sky is clear,350.0,1.0
1348,10:00:00,36.0,1013.0,290.49,sky is clear,350.0,1.0
1348,11:00:00,82.0,1017.0,287.65,sky is clear,16.0,2.0
1348,12:00:00,77.0,1017.0,289.67,sky is clear,16.0,2.0
1348,13:00:00,59.0,1017.0,292.06,sky is clear,16.0,2.0
1348,14:00:00,53.0,1017.0,293.99,sky is clear,120.0,2.0
1348,15:00:00,35.0,1017.0,296.46,sky is clear,77.0,2.0
1348,16:00:00,41.0,1017.0,298.28,scattered clouds,110.0,2.0
1348,17:00:00,42.0,1016.0,300.26,overcast clouds,110.0,3.0
1348,18:00:00,37.0,1015.0,301.9,overcast clouds,54.0,0.0
1348,19:00:00,35.0,1015.0,302.31,overcast clouds,110.0,2.0
1348,20:00:00,32.0,1014.0,302.03,broken clouds,110.0,1.0
1348,21:00:00,29.0,1013.0,302.57,broken clouds,120.0,2.0
1348,22:00:00,29.0,1013.0,302.14,broken clouds,100.0,2.0
1348,23:00:00,35.0,1014.0,300.82,scattered clouds,169.0,1.0
1349,00:00:00,34.0,1014.0,298.95,scattered clouds,169.0,1.0
1349,01:00:00,41.0,1014.0,297.0,scattered clouds,169.0,1.0
1349,02:00:00,50.0,1015.0,295.35,broken clouds,260.0,1.0
1349,03:00:00,56.0,1016.0,294.38,broken clouds,260.0,1.0
1349,04:00:00,56.0,1016.0,293.69,broken clouds,260.0,1.0
1349,05:00:00,56.0,1016.0,293.27,broken clouds,292.0,0.0
1349,06:00:00,56.0,1016.0,293.36,broken clouds,292.0,0.0
1349,07:00:00,60.0,1016.0,293.01,broken clouds,292.0,0.0
1349,08:00:00,56.0,1016.0,292.51,overcast clouds,352.0,1.0
1349,09:00:00,56.0,1016.0,292.28,overcast clouds,352.0,1.0
1349,10:00:00,56.0,1016.0,292.15,overcast clouds,352.0,1.0
1349,11:00:00,77.0,1018.0,291.09,scattered clouds,21.0,0.0
1349,12:00:00,72.0,1018.0,292.14,scattered clouds,21.0,0.0
1349,13:00:00,68.0,1019.0,294.82,scattered clouds,21.0,0.0
1349,14:00:00,57.0,1019.0,297.46,sky is clear,101.0,1.0
1349,15:00:00,30.0,1019.0,300.2,sky is clear,101.0,1.0
1349,16:00:00,39.0,1019.0,301.89,overcast clouds,127.0,1.0
1349,17:00:00,35.0,1018.0,303.7,overcast clouds,149.0,1.0
1349,18:00:00,35.0,1017.0,304.87,overcast clouds,149.0,1.0
1349,19:00:00,35.0,1017.0,305.1,overcast clouds,149.0,1.0
1349,20:00:00,31.0,1016.0,305.38,broken clouds,270.0,2.0
1349,21:00:00,29.0,1015.0,305.22,broken clouds,98.0,1.0
1349,22:00:00,28.0,1015.0,305.06,broken clouds,180.0,2.0
1349,23:00:00,27.0,1015.0,303.81,sky is clear,75.0,1.0
1350,00:00:00,33.0,1015.0,302.14,sky is clear,75.0,1.0
1350,01:00:00,33.0,1015.0,300.45,sky is clear,75.0,1.0
1350,02:00:00,57.0,1017.0,298.01,sky is clear,92.0,2.0
1350,03:00:00,54.0,1018.0,297.04,sky is clear,92.0,2.0
1350,04:00:00,54.0,1018.0,296.05,sky is clear,92.0,2.0
1350,05:00:00,54.0,1018.0,295.45,sky is clear,137.0,3.0
1350,06:00:00,54.0,1018.0,295.06,sky is clear,137.0,3.0
1350,07:00:00,54.0,1018.0,294.64,sky is clear,137.0,3.0
1350,08:00:00,54.0,1018.0,294.41,few clouds,171.0,2.0
1350,09:00:00,54.0,1018.0,294.09,few clouds,171.0,2.0
1350,10:00:00,54.0,1018.0,293.95,few clouds,171.0,2.0
1350,11:00:00,77.0,1020.0,292.45,few clouds,195.0,2.0
1350,12:00:00,73.0,1020.0,293.71,few clouds,195.0,2.0
1350,13:00:00,61.0,1020.0,296.48,few clouds,195.0,2.0
1350,14:00:00,57.0,1020.0,298.82,sky is clear,215.0,2.0
1350,15:00:00,48.0,1020.0,301.74,sky is clear,215.0,2.0
1350,16:00:00,40.0,1020.0,303.41,sky is clear,290.0,4.0
1350,17:00:00,38.0,1019.0,304.93,sky is clear,270.0,4.0
1350,18:00:00,38.0,1019.0,306.35,sky is clear,280.0,5.0
1350,19:00:00,36.0,1017.0,305.91,sky is clear,300.0,3.0
1350,20:00:00,36.0,1017.0,306.05,sky is clear,280.0,5.0
1350,21:00:00,34.0,1016.0,306.04,sky is clear,340.0,4.0
1350,22:00:00,34.0,1016.0,305.94,sky is clear,270.0,4.0
1350,23:00:00,36.0,1016.0,304.36,broken clouds,290.0,5.0
1351,00:00:00,40.0,1016.0,303.11,broken clouds,280.0,3.0
1351,01:00:00,43.0,1017.0,301.58,broken clouds,270.0,2.0
1351,02:00:00,51.0,1017.0,300.36,broken clouds,270.0,1.0
1351,03:00:00,57.0,1018.0,299.13,broken clouds,214.0,3.0
1351,04:00:00,87.0,1018.0,298.58,broken clouds,214.0,3.0
1351,05:00:00,57.0,1018.0,298.0,few clouds,227.0,3.0
1351,06:00:00,57.0,1018.0,297.72,few clouds,227.0,3.0
1351,07:00:00,57.0,1018.0,297.29,few clouds,227.0,3.0
1351,08:00:00,57.0,1018.0,297.01,few clouds,247.0,3.0
1351,09:00:00,57.0,1018.0,296.59,few clouds,247.0,3.0
1351,10:00:00,57.0,1018.0,296.44,few clouds,247.0,3.0
1351,11:00:00,73.0,1019.0,295.92,sky is clear,270.0,3.0
1351,12:00:00,85.0,1019.0,296.62,sky is clear,268.0,3.0
1351,13:00:00,73.0,1019.0,297.87,sky is clear,290.0,4.0
1351,14:00:00,75.0,1019.0,299.4,sky is clear,308.0,3.0
1351,15:00:00,61.0,1019.0,301.62,sky is clear,290.0,2.0
1351,16:00:00,62.0,1018.0,303.01,sky is clear,300.0,4.0
1351,17:00:00,25.0,1018.0,304.47,sky is clear,321.0,3.0
1351,18:00:00,25.0,1017.0,303.45,heavy intensity rain,321.0,3.0
1351,19:00:00,93.0,1016.0,302.68,heavy intensity rain,321.0,3.0
1351,20:00:00,73.0,1017.0,301.81,scattered clouds,270.0,5.0
1351,21:00:00,61.0,1016.0,303.04,scattered clouds,322.0,3.0
1351,22:00:00,66.0,1014.0,303.41,scattered clouds,322.0,3.0
1351,23:00:00,68.0,1014.0,302.71,sky is clear,315.0,3.0
1352,00:00:00,58.0,1014.0,301.86,sky is clear,280.0,4.0
1352,01:00:00,65.0,1014.0,300.07,sky is clear,280.0,2.0
1352,02:00:00,69.0,1014.0,298.82,sky is clear,270.0,3.0
1352,03:00:00,65.0,1015.0,297.99,sky is clear,280.0,4.0
1352,04:00:00,65.0,1015.0,297.43,sky is clear,280.0,4.0
1352,05:00:00,65.0,1015.0,297.15,sky is clear,280.0,4.0
1352,06:00:00,65.0,1015.0,296.73,sky is clear,280.0,4.0
1352,07:00:00,65.0,1015.0,296.17,sky is clear,280.0,4.0
1352,08:00:00,65.0,1015.0,296.18,sky is clear,280.0,4.0
1352,09:00:00,65.0,1015.0,296.18,sky is clear,280.0,4.0
1352,10:00:00,95.0,1014.0,296.06,sky is clear,296.0,1.0
1352,11:00:00,78.0,1015.0,295.25,sky is clear,260.0,2.0
1352,12:00:00,73.0,1015.0,296.49,sky is clear,290.0,2.0
1352,13:00:00,69.0,1015.0,298.26,sky is clear,320.0,3.0
1352,14:00:00,78.0,1015.0,299.94,sky is clear,341.0,1.0
1352,15:00:00,62.0,1015.0,301.89,sky is clear,320.0,2.0
1352,16:00:00,57.0,1014.0,303.68,sky is clear,340.0,2.0
1352,17:00:00,55.0,1014.0,305.22,sky is clear,330.0,5.0
1352,18:00:00,41.0,1013.0,307.03,sky is clear,360.0,2.0
1352,19:00:00,41.0,1012.0,307.02,sky is clear,290.0,4.0
1352,20:00:00,49.0,1011.0,307.35,sky is clear,334.0,1.0
1352,21:00:00,48.0,1011.0,306.27,sky is clear,334.0,1.0
1352,22:00:00,36.0,1010.0,306.66,sky is clear,280.0,2.0
1352,23:00:00,38.0,1009.0,305.76,light rain,270.0,4.0
1353,00:00:00,63.0,1010.0,304.25,light rain,248.0,1.0
1353,01:00:00,69.0,1011.0,302.94,light rain,248.0,1.0
1353,02:00:00,48.0,1011.0,300.48,broken clouds,270.0,4.0
1353,03:00:00,85.0,1011.0,299.53,broken clouds,231.0,3.0
1353,04:00:00,88.0,1011.0,298.99,broken clouds,231.0,3.0
1353,05:00:00,54.0,1011.0,298.39,few clouds,270.0,2.0
1353,06:00:00,54.0,1011.0,298.25,few clouds,270.0,2.0
1353,07:00:00,54.0,1011.0,298.13,few clouds,270.0,2.0
1353,08:00:00,54.0,1011.0,297.71,sky is clear,270.0,2.0
1353,09:00:00,54.0,1011.0,297.14,sky is clear,270.0,2.0
1353,10:00:00,54.0,1011.0,296.97,sky is clear,270.0,2.0
1353,11:00:00,73.0,1012.0,295.63,sky is clear,246.0,1.0
1353,12:00:00,73.0,1013.0,295.94,sky is clear,300.0,2.0
1353,13:00:00,69.0,1013.0,298.3,sky is clear,300.0,2.0
1353,14:00:00,65.0,1013.0,300.53,sky is clear,247.0,1.0
1353,15:00:00,36.0,1013.0,302.56,sky is clear,247.0,1.0
1353,16:00:00,58.0,1012.0,304.11,sky is clear,270.0,3.0
1353,17:00:00,55.0,1012.0,305.14,light rain,280.0,5.0
1353,18:00:00,88.0,1010.0,303.29,light rain,150.0,5.0
1353,19:00:00,78.0,1012.0,298.63,moderate rain,360.0,4.0
1353,20:00:00,83.0,1012.0,298.29,moderate rain,140.0,4.0
1353,21:00:00,69.0,1011.0,297.56,light rain,110.0,2.0
1353,22:00:00,91.0,1012.0,297.42,light rain,252.0,3.0
1353,23:00:00,69.0,1011.0,297.99,light rain,261.0,2.0
1354,00:00:00,69.0,1012.0,297.98,light rain,261.0,2.0
1354,01:00:00,74.0,1012.0,297.3,light rain,261.0,2.0
1354,02:00:00,74.0,1012.0,296.88,scattered clouds,249.0,1.0
1354,03:00:00,74.0,1012.0,296.75,scattered clouds,249.0,1.0
1354,04:00:00,74.0,1012.0,296.6,scattered clouds,249.0,1.0
1354,05:00:00,74.0,1012.0,296.17,few clouds,252.0,2.0
1354,06:00:00,74.0,1012.0,295.91,few clouds,252.0,2.0
1354,07:00:00,74.0,1012.0,295.64,few clouds,252.0,2.0
1354,08:00:00,74.0,1012.0,295.83,scattered clouds,259.0,2.0
1354,09:00:00,74.0,1012.0,295.69,scattered clouds,259.0,2.0
1354,10:00:00,74.0,1012.0,295.45,scattered clouds,259.0,2.0
1354,11:00:00,83.0,1014.0,294.05,scattered clouds,260.0,2.0
1354,12:00:00,88.0,1015.0,294.62,scattered clouds,240.0,1.0
1354,13:00:00,78.0,1015.0,296.07,scattered clouds,270.0,2.0
1354,14:00:00,74.0,1015.0,297.35,light rain,250.0,4.0
1354,15:00:00,69.0,1015.0,298.47,light rain,220.0,3.0
1354,16:00:00,69.0,1015.0,298.6,light rain,220.0,3.0
1354,17:00:00,87.0,994.0,301.714,moderate rain,229.0,3.0
1354,18:00:00,87.0,994.0,301.714,moderate rain,229.0,3.0
1354,19:00:00,65.0,1013.0,301.1,heavy intensity rain,270.0,6.0
1354,20:00:00,69.0,1012.0,301.68,heavy intensity rain,240.0,3.0
1354,21:00:00,62.0,1011.0,301.83,heavy intensity rain,280.0,3.0
1354,22:00:00,62.0,1011.0,301.98,heavy intensity rain,270.0,4.0
1354,23:00:00,66.0,1011.0,301.25,light rain,260.0,3.0
1355,00:00:00,66.0,1011.0,300.87,light rain,270.0,4.0
1355,01:00:00,65.0,1011.0,299.76,light rain,270.0,4.0
1355,02:00:00,69.0,1013.0,296.51,light rain,310.0,12.0
1355,03:00:00,69.0,1013.0,295.6,light rain,310.0,12.0
1355,04:00:00,93.0,1012.0,295.37,overcast clouds,266.0,2.0
1355,05:00:00,69.0,1013.0,295.03,few clouds,310.0,12.0
